,brain,batch,condition,Olfactory areas (T),Isocortex (T),Cortical subplate (T),Hippocampal formation (T),Cerebral nuclei (T),Thalamus (D),Hypothalamus (D),"Midbrain, motor related (Mes)","Midbrain, sensory related (Mes)","Midbrain, behavioral state related (Mes)",Medulla (Met),Pons (Met)
5,an16,201908_tpham_ymaze_cfos,CNOnCrusILT,-2.1664831209276616,3.8654150207148628,1.2890686592652927,-3.891054797524521,-1.2066445508758266,-0.39271403327046883,-1.491048854970799,-0.6644108934036452,-0.45897010103113334,-0.7073131634748298,-1.7879903526711483,-2.1064647190088603
6,an17,201908_tpham_ymaze_cfos,CNOnCrusILT,0.2755747997959969,0.2896171274301773,1.3672061879257897,-0.6616190747551067,-0.056447113934099034,-0.2013977270224249,1.2065868083507514,-0.12532694682791418,-0.46700951335369,-0.5625892026894115,0.10661490548710335,-0.4983653642416827
7,an18,201908_tpham_ymaze_cfos,CNOnCrusILT,1.931308558728187,0.9899783943068883,1.2232490255085036,-0.24607705886678613,-0.27851664995097786,-0.5034763289115316,0.31228316428061464,-0.519916903181075,-1.0714605211695645,-0.592183225062358,0.22726545805642925,-0.8446042844001999
0,an01,201908_tpham_ymaze_cfos,CNOnCrusIRT,3.675870224230411,-2.981208905452729,0.44274627607476413,4.722462032721602,1.2004806726809847,2.698158945842813,1.6260440655734831,-2.0680582756708383,-1.8855012902673507,-1.5398317255436604,-2.9624738704596627,-2.224515689873671
1,an02,201908_tpham_ymaze_cfos,CNOnCrusIRT,-5.612095778620686,2.087743113647839,-1.4176476007774703,-0.6838390580327194,0.2769476767622609,1.164191268594943,-1.83621766282965,-1.31727067985638,-2.2934706775791973,0.6476372625043754,-1.6987176804986661,-2.1528282985060123
2,an03,201908_tpham_ymaze_cfos,CNOnCrusIRT,3.7805279864993713,-1.9379091210851802,3.0402034068773274,-1.1997907266345775,1.9653038527970788,2.0112002140655116,-1.0776015128110406,-2.736004770604141,-2.6751199697270374,-1.8921237334235512,-1.9747425463077934,-1.3181308202648592
3,an04,201908_tpham_ymaze_cfos,CNOnCrusIRT,-0.0736215078922182,0.05503476554880453,1.585784390167724,-1.05399416655485,1.5658060524379949,2.571261933680391,-3.144447052072898,-3.140952431588332,-3.5581534351113056,-2.6528529716319844,-2.741522853317952,-3.5724155515355895
4,an05,201908_tpham_ymaze_cfos,CNOnCrusIRT,4.043571917616533,-1.0909959197009949,1.9706612151451621,2.810788199247121,0.7485715380393427,0.9671270131032329,-1.3954319223406983,-1.5691027564606297,-1.3510580567776642,-0.7997243377341028,-1.3838136054038181,-1.4105711987268992
5,an06,201908_tpham_ymaze_cfos,CNOnCrusIRT,-3.997288228241734,0.2959697970637991,0.751123077856042,-1.485868322255127,0.5333809755627517,-0.2947007536386921,2.765994544894831,1.6341652107967604,-0.16041317719243278,0.5848472718250414,-2.0227525102826087,-1.4464147827608718
6,an07,201908_tpham_ymaze_cfos,CNOnCrusIRT,-3.8783029027657725,1.5945959583615212,-0.5901631226557538,-1.1587728876550387,-0.6283986845310912,-0.305543958239668,-0.5981001262639507,0.590039346332491,0.2834838919084803,1.263118243637648,0.5368789230894347,-0.11594929122205282
7,an08,201908_tpham_ymaze_cfos,CNOnCrusIRT,-1.6961114927074696,-0.6661896120741723,0.9813873167111011,-0.04363965515050456,-1.6141822434747226,-0.040277540845671825,2.9586542460916734,1.9234659723064356,0.9840170608633277,1.0148928333011304,0.9779589479162899,2.439830828140706
8,an09,201908_tpham_ymaze_cfos,CNOnCrusIRT,1.4959688297225648,-0.6657805992810819,1.0171918938073616,0.5913676110824869,-2.3472959814587147,-0.2501822314554854,3.868662197092301,1.8745495666560408,0.8905918269990452,1.5699645607961032,1.101471124516435,2.566674063629138
0,an21_crus1_lat,202002_cfos,CNO_control_reversal,-1.5358120703473233,0.68750736531945,1.2962048798419425,-0.020775163973699797,-0.2946901104025878,0.239258058419956,-1.4262005698927962,1.5890700127054505,0.9935628916472232,0.48862157203922413,-0.21578544989684487,-0.29229107339911525
1,an22_crus1_lat,202002_cfos,CNO_control_reversal,-0.9222608088651993,2.3262599962755948,0.8903828875688604,-1.0101255196317935,-0.253768776674254,1.2464679891396842,-0.8778277778435019,-0.8768733119279075,-0.5370388467610533,0.7557108445999506,-0.8430801191167389,-1.3247005274661117
2,an23_crus1_lat,202002_cfos,CNO_control_reversal,-2.13404216936669,1.890978272035161,1.4182639522537446,0.13654583174575857,0.6701554738289223,0.0,-3.0961665311114124,-0.20923705822142996,1.766149167244761,-0.6315872108622931,-0.7918995391713005,-1.9879443050393057
3,an24_crus1_lat,202002_cfos,CNO_control_reversal,-1.7800879799571125,0.12286079954455087,1.9411200407293319,-0.4978079643978797,0.0,1.2024117741993405,-1.3480930251707324,0.8453639813429799,1.9045006173004313,-1.385842375611547,0.3357371812707033,0.32533317002938295
4,an25_crus1_lat,202002_cfos,CNO_control_reversal,0.05922536783747031,1.3897590785291354,2.1786441660449065,-1.1659915013783648,0.1749377258627237,0.3260718325630237,-1.6293272017567801,-0.7196378147839043,0.4972184168845227,-0.5612699958087012,0.0,-0.4982780598497206
0,an1_crus1_lat,202002_cfos,CNOnCrusILT,-0.9286218401959868,0.26447711417969966,1.1284857649730307,-0.17180606491461828,0.3607662669230334,-1.0842332365823069,-1.8019012464617858,-1.1752412719909746,1.227078394003725,0.4616942322275502,0.6440285708912442,1.372808593763514
1,an15_crus1_lat,202002_cfos,CNOnCrusILT,0.04032019581026133,0.6801750193922286,1.3070403533153099,-0.5508718153414086,-0.6382292721458056,-0.8351041280830378,-1.728218146808208,-0.8457458924012965,1.3591501292904087,0.06216545431726635,0.3601337856891531,2.2045594880323924
2,an16_crus1_lat,202002_cfos,CNOnCrusILT,-1.8978365019845407,3.118875598126109,0.41968389199544903,-2.442209834905616,-0.10275673724145383,-1.637268315606808,-3.0464572014388738,-0.13869816036993313,1.004114492266652,-0.31513790617795934,0.4058504153271412,-0.10404701933681343
3,an17_crus1_lat,202002_cfos,CNOnCrusILT,-0.4054192310736833,1.4451294999671054,2.4643569141421957,-1.1563926931964639,1.4581710274317181,-0.8799729385264007,-2.752474857655616,-1.8491064657573015,0.6151295279094781,-1.1470305191823271,0.2552369183010308,-0.8173628354693128
4,an2_crus1_lat,202002_cfos,CNOnCrusILT,-0.3252934316440243,3.107052762271002,0.9164574744808087,-2.1862946628455306,-2.57310490340682,-0.6198340781588985,-0.8240336248789103,0.9497359440495575,1.5257948055738366,0.7176915409886957,0.3604894131033527,-0.3120489300372717
5,an5_crus1_lat,202002_cfos,CNOnCrusILT,-2.4457106530066626,0.7520815658746879,1.5738034753634755,0.5856024061736718,0.7382671646464029,0.406826671145465,-2.179167075689044,-0.05158640407651315,-0.6688824974259947,0.2955599499652237,0.053789511528384834,-0.26888536766499177
6,an6_crus1_lat,202002_cfos,CNOnCrusILT,-2.219976635549092,1.026208380770296,1.8797099126894468,-1.124257478659821,-0.38060046848666357,1.3362680277705856,-1.6212171434365774,-0.6245676619277645,-0.46032916256315404,0.2832191404166724,1.0237562654387284,1.6081504793849555
7,an7_crus1_lat,202002_cfos,CNOnCrusILT,-1.0502708278519903,2.3723464464443405,2.365441929929653,-1.906390275333288,-1.0992902569235337,0.07575853959029855,-1.3345410058759404,0.15314006827888263,0.07790757441168683,-0.8393473333012746,0.6773374599891461,-0.09175295196826545
8,an8_crus1_lat,202002_cfos,CNOnCrusILT,-0.8996861190277854,1.7704035256135342,2.2063316216553828,-2.0462632813150066,-0.577658235832551,0.5972381708024057,-1.6263935770419955,-1.0319874458527698,0.9907198393518144,-0.030983478172392522,0.763455771717147,0.5230421031786225
9,an9_crus1_lat,202002_cfos,CNOnCrusILT,-0.694865051934273,1.177862639174426,3.1198585249295925,-1.5046228118263654,1.0236538056218232,1.4440138135679443,-1.621818936004433,0.5703564605445428,-0.9548751139695788,-1.0192752281929307,-0.34048348921489463,-1.1883658764021818
0,an10_crus1_lat,202002_cfos,CNOnCrusIRT,1.6468485841770757,2.9991468326672406,2.8945203813162945,-3.1822337659820783,-3.2558113823422414,1.5952456860751207,-0.03973662549799134,0.5946635502113163,-0.4133061950883108,0.16043323416516772,0.27069670279306085,1.0708444299043403
1,an11_crus1_lat,202002_cfos,CNOnCrusIRT,1.4572341626911045,1.5043747694600893,2.368014119034341,-1.1875838415317186,-2.8933476423695557,3.627666967260036,-0.6803645879741012,3.1709157264179293,-0.17229081365437646,-0.22799238078365522,0.10168389200411386,-0.1752137245140538
2,an12_crus1_lat,202002_cfos,CNOnCrusIRT,-0.6646790735824188,3.5568579120192294,1.5156000958010232,-2.5700210739184537,0.9469191710110094,-0.3857062060421413,-2.1471924677261445,-1.599386745654054,-1.214029476213685,-1.4112790682042775,-0.6968847912223572,-1.8522574622697667
3,an13_crus1_lat,202002_cfos,CNOnCrusIRT,0.17793760789790686,2.9547804068282546,3.1890830942833706,-1.1455795541733649,-1.3719044535687095,4.1019095191018335,-2.8915757045987136,-1.5085731424797926,-1.0807932068178443,-1.7193571546192272,0.2946987090672498,-0.6991762633363438
4,an14_crus1_lat,202002_cfos,CNOnCrusIRT,-0.13037834936737455,-0.572330367968102,3.384373593950751,0.012664234111675436,0.7243790311113423,1.4575598873433717,-0.5293325404910666,-0.316181879483852,0.28052275603075966,0.19544568690474093,0.6838777369279373,-0.9973023659927148
5,an18_crus1_lat,202002_cfos,CNOnCrusIRT,-0.005647695355802458,0.11491550806689936,1.1647306442517682,-1.9890231502432447,1.1696724215501755,-0.8917245339919389,-2.138990947530398,-0.895010113103968,1.1600560994148759,-0.24324127988164895,1.5284384514925593,1.3599480875128072
6,an19_crus1_lat,202002_cfos,CNOnCrusIRT,0.0856689947983923,1.8278514867537448,0.7454715302659778,-1.1086033411407115,-1.3906624470815994,-0.26668913121069393,-0.4878292772071716,0.06220844923147926,0.49787270142978457,-0.3957730301919178,0.5594682359084446,-0.12779737537174024
7,an20_crus1_lat,202002_cfos,CNOnCrusIRT,-0.7519771711718062,2.4105688325734684,0.8535292853931238,-1.6086697363904097,-0.2641214480185962,-1.307591852538935,-2.9043213094787323,-0.05095576214373077,-0.20525083736504252,-0.15386806962931912,0.41782675974157313,0.7557059957452615
8,an3_crus1_lat,202002_cfos,CNOnCrusIRT,-0.04615576616462646,1.9114350919923961,1.6190014173893894,-0.876157407597958,0.007886874528821591,0.2280941252767102,-2.4255148640371633,0.09168289799063424,-0.473965654952889,-0.498419141226137,-0.10922086104528432,-0.5958682969966
9,an4_crus1_lat,202002_cfos,CNOnCrusIRT,1.1298324416859808,2.6322782655706187,1.2335802611423046,-2.038542123722079,-0.8355381562979735,-0.8812451497712945,-1.676066735673243,-1.0616684012802948,0.1960315099209648,-0.33232423043230946,0.8948265120783213,-0.6253024812383158
0,an26_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.2529352150916943,1.7922139873344158,0.6911363825319209,-0.9634671616279905,0.33745952986953376,-0.46761124284581185,-1.114813572651256,-0.5993174890233084,0.4895527832072198,-0.7051397742627874,-0.36917163270175557,-1.423502693971807
1,an27_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.7445817325596827,1.3007357024032087,2.263692432762652,-0.4312301156380921,-0.020268912268770475,-0.9212396535192457,-2.892815633981465,-1.4939606954529288,-0.04508667329914567,-0.14751957280396194,1.081975069759695,1.256478996415282
2,an28_crus1_lat,202002_cfos,Vehicle_control_reversal,-3.417569254884006,0.8590127837127658,-1.7899705649026993,0.30134966941726704,-1.3630269219515543,2.5043396823247277,-2.9894516093315255,3.0848917862236838,3.268517405046374,3.5656762548254664,-0.02071526121838701,-0.17916413141073773
3,an29_crus1_lat,202002_cfos,Vehicle_control_reversal,0.4324721312610709,1.6548580862534727,3.1012385843000105,-1.2039949409601454,-1.4265442332151548,2.8158021777778317,-1.6802865423087943,2.108229508997226,0.9794304352301852,-0.3604758376277624,-0.2664762485368891,-1.517337267505095
4,an30_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.9490756670426053,2.685623772687443,1.752564623890909,-2.036356179052118,0.20580367495469834,1.2278364894678608,-1.5842977577681034,-0.6220048974367355,-0.5948237921090576,-1.2176344666616046,-0.30734779159792747,-1.592949419258018
5,an31_crus1_lat,202002_cfos,Vehicle_control_reversal,0.5006932020920539,1.0832541357106753,0.9278664634594446,-0.4391028459229777,0.7465460735617762,0.07278362458256371,-2.5422924159854725,-0.46522856895752696,0.25552127414753845,0.6057514714002562,-0.3472204411008092,-0.5327558841511734
6,an32_crus1_lat,202002_cfos,Vehicle_control_reversal,0.5131031766274954,2.212895955191284,3.719073624495652,-1.5885527877470336,-1.9131162844882572,-0.6454424070257562,-1.6841445076349209,1.8894718589188735,2.456098356450246,-0.48397040334014485,-0.24015869197809203,-0.788016848443463
7,an33_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.7537917042904798,2.491769904220751,2.0639405277329286,0.25362743065672033,-0.152871870050359,0.21707783583580814,-3.0614294976394376,-1.2410302410779166,0.08518773977863285,-1.145951440700024,-0.29683761193168307,-1.4840602076871927
8,an34_crus1_lat,202002_cfos,Vehicle_control_reversal,0.2987876841414605,2.4176397792431725,2.2628828486556043,-2.003145598125428,-2.377830308773721,2.4200146245105434,-0.8307809360367694,2.294604334314767,-0.22800119194100554,0.4312592630316931,-0.19621934262965002,-0.43638583531807024
0,an6_cno,202002_cfos,cno_injection,11.22309250090382,1.8447005494879594,7.477427871008439,-1.5262923002126538,-3.444638050466557,-1.0858278984103877,-0.6031702472060743,-1.7104179427339234,1.0578305490357025,-1.8476681694170634,1.0597002573078125,-1.3468252569964385
1,an7_cno,202002_cfos,cno_injection,4.758169133985929,2.5220830470812525,5.794871328580039,-1.4592471407203131,-4.226202633712464,-0.7790682604454798,-0.502426279931873,-0.4525225685328318,3.436912465072831,-1.645971813149303,1.8979182896673104,-1.6861416001119283
2,an8_cno,202002_cfos,cno_injection,13.268876564072919,2.635688862874377,11.126513211726857,-0.407519556247132,-3.394863009423915,-2.1605425789309973,-1.9880642835891398,-4.274076453653295,0.4153680968311433,-1.6944933819443675,0.00551451876715864,-1.6991188518302414
0,an0_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,1.1481365430526242,-0.43251248783604995,0.0,0.8223874580066152,1.0522942995235212,-2.124102202769079,1.7878499225515372,-2.283790915389834,-0.9180171135041548,0.0,-0.3731539310732115,-0.1202319065391357
1,an1_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.0,-0.04667474280765903,-1.2878105113839853,-0.4268030818132839,-0.9837274248162083,-0.42390295517941906,1.0830922109955337,-1.567150538033006,-1.0108238365920157,1.1372951531766697,2.115848469756568,2.3440716059087277
2,an10_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,-0.7750598937112794,-1.7236499745559861,-1.0873700469997527,2.2668733847125058,0.661359810497432,0.9586872782857346,3.003637718651316,0.6690983570294932,-1.8878032992411629,1.6203350520245747,-0.7363472391691944,-0.7969791771040218
3,an11_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,-0.769258240949651,-0.04390021902285256,-0.8376315854906229,-0.23021445229178736,0.3969228564485311,-1.0345553371569685,-0.20409715258482436,1.146960108188864,1.171813104021202,1.5063558761782174,-0.24190321494916356,0.0
4,an12_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,2.1742822740396255,-0.9652451925246226,-1.253231323125007,4.674263489158388,-2.0966589484365143,1.271470806690238,0.09364383760107708,2.061610750117716,-1.408818918046591,-0.261689209845236,-0.9386268482045872,0.7321539748503304
