,brain,batch,condition,Anterior amygdalar area,Basolateral amygdalar nucleus,Central amygdalar nucleus,Cortical amygdalar area,Intercalated amygdalar nucleus,Lateral amygdalar nucleus,Posterior amygdalar nucleus,Somatomotor areas,Somatosensory areas,Gustatory areas,Visceral area,Auditory areas,Visual areas,Anterior cingulate area,Prelimbic area,Infralimbic area,Orbital area,Retrosplenial area,Posterior parietal association areas,Temporal association areas,Perirhinal area,Ectorhinal area,Hippocampal region,Retrohippocampal region,Endopiriform nucleus,Caudoputamen,Nucleus accumbens,Fundus of striatum,Lateral septal nucleus,Septofimbrial nucleus,Septohippocampal nucleus,Pallidum,Ventral anterior-lateral complex of the thalamus,Ventral medial nucleus of the thalamus,Ventral posterolateral nucleus of the thalamus,"""Ventral posterolateral nucleus of the thalamus, parvicellular part""",Ventral posteromedial nucleus of the thalamus,"""Ventral posteromedial nucleus of the thalamus, parvicellular part""",Posterior triangular thalamic nucleus,Subparafascicular nucleus,Subparafascicular area,Lateral posterior nucleus of the thalamus,Posterior complex of the thalamus,Anteroventral nucleus of thalamus,Anteromedial nucleus,Anterodorsal nucleus,Interanteromedial nucleus of the thalamus,Interanterodorsal nucleus of the thalamus,Lateral dorsal nucleus of thalamus,Intermediodorsal nucleus of the thalamus,Submedial nucleus of the thalamus,Parataenial nucleus,Paraventricular nucleus of the thalamus,Nucleus of reuniens,Rhomboid nucleus,Central medial nucleus of the thalamus,Paracentral nucleus,Central lateral nucleus of the thalamus,Parafascicular nucleus,Reticular nucleus of the thalamus,Medial habenula,Lateral habenula,Arcuate hypothalamic nucleus,Anterodorsal preoptic nucleus,Anteroventral preoptic nucleus,Anteroventral periventricular nucleus,Medial preoptic area,Posterodorsal preoptic nucleus,Parastrial nucleus,"""Periventricular hypothalamic nucleus, posterior part""","""Periventricular hypothalamic nucleus, preoptic part""",Subparaventricular zone,Suprachiasmatic nucleus,Ventrolateral preoptic nucleus,Mammillary body,Median preoptic nucleus,Dorsal premammillary nucleus,Ventral premammillary nucleus,Lateral hypothalamic area,Lateral preoptic area,Retrochiasmatic area,Subthalamic nucleus,Tuberal nucleus,Zona incerta,Median eminence,"""Superior colliculus, sensory related""",Nucleus of the brachium of the inferior colliculus,Nucleus sagulum,Parabigeminal nucleus,"""Substantia nigra, reticular part""",Ventral tegmental area,"""Midbrain reticular nucleus, retrorubral area""","""Superior colliculus, motor related""",Periaqueductal gray,Pretectal region,Cuneiform nucleus,Red nucleus,Oculomotor nucleus,Paratrochlear nucleus,Ventral tegmental nucleus,Anterior tegmental nucleus,"""Substantia nigra, compact part""",Pedunculopontine nucleus,Midbrain raphe nuclei,Parabrachial nucleus,Superior olivary complex,Barrington's nucleus,Dorsal tegmental nucleus,Posterodorsal tegmental nucleus,Pontine central gray,Pontine gray,"""Pontine reticular nucleus, caudal part""",Supragenual nucleus,Supratrigeminal nucleus,Tegmental reticular nucleus,Motor nucleus of trigeminal,Laterodorsal tegmental nucleus,Nucleus incertus,Pontine reticular nucleus,Nucleus raphe pontis,Subceruleus nucleus,Sublaterodorsal nucleus
0,an19,201904_ymaze_cfos,lobVI_reversal,0.3508585824527676,1.3932986570040242,-0.31400867022390816,0.9779363415713149,-0.12329195192331549,1.717368224647885,0.5804643256391302,-2.5229811724958844,-2.034801522874663,-0.7681659996575602,-0.9359796046076279,-1.2778810125730975,-0.570098339648597,1.525748411110824,-1.0407890681138328,0.4812528615576923,-1.8382817991886409,-2.3023307780507984,-0.5922250659549301,-0.5356516528703028,2.190866789492366,2.144524922490093,2.4161330286457385,2.7374472978053284,1.244892304136823,-0.2979091061821225,0.9505453608056196,-0.2826649664307467,1.268758451930256,-0.7452030081568122,0.31417173218513766,-0.778304088148867,-1.0292522921088645,-0.4683162042176106,-1.376116691302016,,-2.2624573924187557,,-1.4566613963562045,-1.6120594221322229,-0.7261927778419065,-0.515160937215027,-2.066761432054686,-1.2845914053056806,-0.9914365780343203,-0.9232988969173866,-1.016819528482121,-1.2603013680106308,-1.785972911256502,-0.3378267485770387,-0.7815229090925372,-1.019182005264259,0.9458696420452867,-1.0908735165694634,-1.182010024771797,-0.5052348381740749,-0.7242817884785274,-0.7616020915585588,-0.5046578362462296,-0.9583903370973995,0.4055968247383155,0.8464641514071507,4.974220246900646,-0.70181684743565,-2.2863129442283188,1.0727845999991592,0.8266981458658653,0.224446017391367,0.3833583929861676,,,,13.627292190588216,4.294289412953702,3.489742027702197,-1.0307965960797298,3.649181518402431,-0.9882945111169518,1.6735990177599784,3.725843487135517,2.1524026713657847,-0.8696571922412163,1.5476937085755431,-1.5224253455107255,,,2.947622223811689,2.5485421080943618,4.242821469094257,,0.13257082575664975,,,-0.5299147490763291,0.9363439465468375,0.14941390453628467,-0.6275211015337414,-0.7155237130567549,4.623908897880191,-0.9179201621593068,-0.7686450108874507,,-1.1971657277815912,2.118527158713954,-0.1974879978468669,3.611675367473731,-1.0879906483301984,3.2893355857310476,0.792771294656636,1.8629346790554306,2.452060702738227,,-0.3957488135587949,-1.4503625552475732,-0.4005127024648654,0.6969718323221696,1.76019405938912,0.7387508838669462,-0.14554828934540395,-0.5623261571866747,-0.43083841489397984,-0.03573884509893221
1,an21,201904_ymaze_cfos,lobVI_reversal,-2.5740444650492686,-1.229684476962471,-1.854109375064565,0.20017823955182315,-2.677227232061633,-2.928857539720847,0.9453278127973819,2.159839123104913,2.7378131666825074,4.700463905082154,0.4426347134307625,-1.1132956146322726,-1.5481334828954871,0.9699990950780168,4.871300118170756,4.165495578209769,3.4309830998434743,-0.7137824182142103,-1.7998627923380373,-0.3918656724055282,0.9331995692063271,0.9068889445094813,-0.6599171023741862,1.2987576202665227,0.8342586476566396,-1.6518798650510307,-0.08834678119883041,1.527761614998651,-1.8514799908085715,-1.182998910282303,-1.526504778235253,1.0437839467589292,-1.7682059630136981,-0.681686622335518,-0.6309091053433172,,-1.607477036936014,,-0.9213407395959574,-1.5092151958497455,-0.7261927778419065,-0.866078374750331,-2.1043266431923664,-1.699415930508068,-1.296628143241303,-1.7342909099397232,-0.8448233512823414,-1.308282388591311,-2.2959940982910583,-0.4931671911917699,-0.6988021734682659,-1.3119583623584183,0.15519545475178678,-1.1509479455534026,-1.2377206861822054,-0.8957840897011167,-1.5450507714585162,-1.772192470523673,-1.38119892013133,-1.0533331915612425,-0.8444492266899517,-0.1763107488597114,1.2553453968229917,-0.7619249282909092,0.8731558048997212,3.305786497324114,0.21686364292629923,-0.950784184953292,-1.522605318601844,,,,-0.9422440348158522,1.835258575445586,4.809903475149839,-1.0307965960797298,3.5391220994929253,0.8914692519949488,-0.30005424871904973,-0.5634887930072894,-0.6629272806141305,-0.4054623024888251,1.2357983727720891,-1.0966259018575546,,,3.4506007410099366,1.2164986447217645,2.451399471553012,,2.250941165755739,,,-0.883970421492429,-0.7277595600553951,3.388489478120606,-0.6849132886591689,-0.6010682199195733,5.41748028072807,-1.5392130450735113,-0.7792616220889091,,-1.3425059841509368,0.8126694655600686,1.0376910512892978,0.41391315029941134,-0.025259860891972557,0.04709232425165643,-0.9595394589161707,-0.8283081679547135,0.12089919300375991,,-0.3957488135587949,-1.0301970501298021,-1.447997865513752,3.2984861278868967,-1.4049895579917622,-1.5075979014550083,-0.7242149900453532,-1.1535785962879854,-1.1119779256960398,-0.40326937511353494
2,an22,201904_ymaze_cfos,lobVI_reversal,1.072238034959957,-0.004816401423062634,-0.5508798561369841,0.18303466060683515,-0.052467217273906075,-0.9519226117948115,-0.702878317762586,0.8571508019680227,2.65856157956885,0.8887545335805593,1.8480038967866361,-0.12020447550733823,-0.06227467446983286,0.10806624162749362,0.5562948849580208,1.391733577295829,0.41687820956755756,1.1492337311009069,0.2401181413269102,-1.5271702146390196,-0.6665684454762881,-0.7675317534327352,-0.6883729710750991,0.35989674428190593,0.8010234547463231,-0.7507402650602407,1.6499759316113622,-0.3186949734213333,-1.3953333185776278,-1.001500146877305,-1.165062215697341,-0.4338584842644355,-1.646154062334497,-0.9117827845862295,-1.6389469828310013,,-2.6470391305608714,,-1.2713791134737429,-1.6659323164395181,0.27452686311570046,-1.5891200812032398,-2.420799949557385,-1.3430774462643784,-0.9613419472690712,-0.43015842349616046,-1.016819528482121,-1.1707796908674653,-1.7625513231951904,-0.7403568880645678,-1.0453120825701343,-0.6384394836744473,-0.7623881240420908,-1.5091706842516999,-1.4141400971771731,-0.9405868554975378,-1.2987784636091704,-1.9722149191701,-1.6098597776608978,-1.0508768418100236,-0.40806875407731247,-1.218839384587019,-0.30365367854299535,-1.7242115041558264,-1.1992795143156936,-0.27669983703972234,-0.933215877195864,-0.5488652836060628,-1.0926344820095022,,,,2.089401317549857,1.740188242842936,1.818720551713777,-1.0307965960797298,0.5736039294978634,-0.04707260232598562,1.152564302724807,0.40804585012664996,-0.841102225571604,-0.14272876567912068,0.1602922476202379,-1.2857418511801537,,,-0.028864735381860195,0.7505479551903785,1.057569316759754,,0.18302081625302435,,,-1.0982792628903597,-0.5558120947788154,-0.5021891334012707,-0.7270351788424495,-0.09591074156279024,2.7831208632266393,-1.1718155793135905,0.4645024772797335,,-1.0217869876314154,0.33981742240716145,-0.28940490253410944,2.0308801801309824,0.9060683464328644,-0.9086020290744713,0.9140003081793331,-0.7668848015323544,2.565015672238186,,-0.3957488135587949,1.0477872659459393,0.9055207840812917,0.9330222678415334,-1.1272403195144896,-1.403132805941067,-0.18622086567563603,-1.5479864300228539,-1.5422235919601042,-0.2743325932526837
3,an23,201904_ymaze_cfos,lobVI_reversal,-0.4724621353289753,-0.6668593862846046,-0.472763152710632,-0.7178178664906417,-1.6050496128113687,1.7184647849682502,-0.25402775125504146,-0.017150096612185695,1.0195747881018777,-1.1649978838192896,-1.8032742076901602,-1.6930538887271802,-2.509084255566667,-1.4569370698238888,-0.698765377847137,-0.48175664348660996,1.403233189816633,-0.8327141871895645,-2.42266063112394,-2.8736916403551813,-0.8395358989431732,-1.5771049522364118,-0.04056188394267465,0.005147236851110904,-0.15088924115066116,0.7889075524079027,-0.46464025948111215,-0.8718092747937256,-1.7507146814337566,-1.1676662032565566,-1.526504778235253,1.1738801956936649,0.40653875617272694,0.5405962085029659,-0.9471875066604243,,-1.947609318851383,,-1.0867354371559865,-0.0688110869682835,1.52775105704199,-1.1606944572760938,-1.5725119569922625,-1.302691939172392,-0.9346351542267448,-1.5829632275223071,-0.3762352201520912,-0.9092377070311051,-2.1342854474070125,0.19025314804253693,-0.04644176959879512,-0.9567770305166009,-0.1274802729076218,0.2080683590919701,0.3380152232973555,-0.29332914112423425,-0.5080972633320799,-1.2726563851234416,-0.5820350959599403,-0.9139770774810031,2.1041600610255657,0.33284572107182747,-0.9826228509667375,-0.3521136369183099,-0.6870775553213908,1.3844701480041612,0.5592059057609817,0.6260407039795837,-0.846681282757265,,,,-1.3445004943765158,1.1267038395065696,3.019617043036231,0.8622230481131355,-0.07782817888689128,-1.1880843354449317,7.351108833266497,0.05228582930561217,-0.9892166537475694,3.202106112321949,-0.28286227688443644,-0.29553426509693875,,,1.985150534873638,2.0991517810054283,1.0078177737735068,,6.513581032260196,,,-0.06791567849181979,0.10174109731142646,3.6986239043307143,2.185106634244493,2.9048791601164767,5.841808848411162,-1.7524075610948429,2.775605201078572,,3.59219672530764,4.402015329728846,2.027213698767634,-0.44075759696939426,1.3874838736876232,-0.41971995278287266,2.2609543193917707,3.4081813413159647,-0.3224164948494604,,-0.3957488135587949,3.533692500837691,5.284888817446939,9.454419891052765,-1.3697966059007098,3.910798244765333,10.061039554137071,5.400617533114641,4.177571537753835,1.7483828284813603
4,an24,201904_ymaze_cfos,lobVI_reversal,-1.3633426489476705,-1.1042863298790913,0.671712566167913,-1.5100023338100588,-1.1240628337657863,-0.26556557666409014,-2.125362977803522,0.3038575710395566,0.5405395346205008,-0.5433907389623835,-2.448812932428224,-3.064261795419961,-2.762907984025069,3.4706664630387194,1.0523095002566052,0.17423393626219566,1.5823155757295027,-0.6354458530453224,-2.5023497588040238,-3.697110085100053,-1.8801495835057076,-2.5292822788491187,1.910536242317557,-0.7914462020080433,-0.1913754976595984,2.9806488781961034,4.599419180030571,3.1177777612094277,-0.3758470106814003,-0.7640345741854202,-0.0238679658282242,2.22779552832322,-1.4804318430947225,-0.3703757436802603,-0.7473948010236066,,-2.5129069891351685,,0.5310407891149028,0.7166943934682585,0.5875937518408022,-1.432747467736691,-2.235606948611383,-1.5946528542451328,-1.1439095342196306,-1.4301969439969284,-0.33227855883930724,-1.290305572590305,-2.5483348321486563,-0.6366655418695196,-0.25904387241457366,-1.1079748238908778,-0.6010491907891905,-0.5885291193848321,-0.3290063867804937,-0.5381038847235647,-1.038912811709838,-1.7341099351313167,-1.3226153857329848,-0.2251668725558069,-0.8444492266899517,-1.2965202299013516,-1.4326155845823567,-1.5998879823263648,-1.8138773406004305,0.4164874914010661,-1.5213949716779602,-1.2446486641139471,-0.5851264281406254,,,,-1.4272403762291315,-0.4025740424628675,0.399271404986738,-0.47909169765366716,-1.70133750676592,-1.935134596627008,3.1544860411139424,0.8187126935665152,-1.0030510186008952,1.5431355705513656,-1.1374670204555661,-0.4956276402419115,,,7.779206282499966,7.312847459502472,1.5241881368562054,,5.682369525876934,,,-1.7099493738667124,-1.0413972536894722,-0.4181035781573968,2.1746435847531167,-0.259557605802339,1.4930445325434736,-0.6776358863900767,2.595449969812768,,1.9996567952093973,2.569432941011874,-1.0855218265633442,-1.0051329431105405,-1.0311878941178418,-0.5027389424152983,2.047977870318265,0.72482894584124,-0.9551199072733322,,-0.3957488135587949,-1.1934464322661853,2.089765666169462,-0.5169649381452446,-0.7029191783160973,1.932658673871437,3.6080058197606455,3.2053442404079413,1.571344860458894,1.278296672075066
5,an25,201904_ymaze_cfos,lobVI_reversal,0.06031286967043655,-0.05307648944435491,0.6639002977867259,-0.7040565639906914,1.3383756864738032,1.1381099072200327,0.5852031588949149,0.45882627924125685,0.5707774214569051,0.6782554547588203,-1.547975661569543,-3.0227604618674775,-3.3429526664751275,2.30984348643187,1.22919793200051,2.5528341009494167,1.5530227862638928,-2.789896861492666,-2.8892477564507257,-3.3688334734529404,-1.188065391299114,-1.2042587465587202,1.2135052950434297,-0.7033891818951613,1.1692936089706958,3.328824728196398,3.431332945942265,2.6798708956320296,-0.3557272381987067,-0.8092592551695411,0.6371185307643015,1.4095436132511034,-1.1519343871788223,0.36911777583762767,-1.357899882531622,,-2.3681143966338394,,-1.0137727328725972,0.28237934738246795,-0.7261927778419065,-1.6401851241600944,-2.2269376426122887,-1.612680628674316,-0.2518994728032719,-1.4849978218714663,-0.4246444316339845,-0.6132450524027827,-2.302982164934372,-0.6954987018699567,-0.35492712210806693,0.45812888227537074,-0.01891792459365086,0.6216078353309441,-0.8067360054543133,-0.5230241995309485,-1.1120902085462576,-2.0020886649181246,-1.3307153994722476,-0.4654693193291944,-0.8444492266899517,-1.2638762560007162,-0.644300047223055,0.8370529574141898,-0.07904456708574445,0.6244921405801002,1.5744109285367802,0.9604100173734146,0.04242775158666015,,,,1.1923468685222156,1.4605808278078585,1.7156833364258015,2.2503847699737536,1.3375543506558063,-0.3145437588635745,5.268573875109341,1.0183874143121794,-0.8283185943346052,1.7903776986492437,-0.09117672207827525,-0.20361766216515573,,,4.580901936793668,1.7607234661558044,2.044182607686115,,3.9120396313304218,,,-1.1478243400894386,-1.1450349342170825,-0.8196805943929226,1.1410658145865624,0.025141586854491887,3.048781803871225,1.2855638804670038,-0.11281300996960106,,1.757515522977418,3.412311120135576,0.8157972225941813,-0.8646070785973856,0.8144529896068251,-0.05022939996258498,1.723225675977923,2.079066516318455,-1.3236391319234355,,-0.3957488135587949,0.5352951196082985,-1.9855336946513091,1.8892944194128667,0.5493117127309135,2.3387031722499123,1.251565006806387,3.3687514173881254,1.9519584962992724,0.8994031682677409
6,an26,201904_ymaze_cfos,lobVI_reversal,-0.23051194829583263,-2.3114311595118378,0.1784599258759398,-1.5060378439292454,0.4957296862317933,-1.3293253460375245,-2.3024735791274136,0.1770614387693619,2.2012186994994694,-1.675748413470317,-2.592117460375191,-2.099132772433939,-2.4081673956554446,-0.007184432384864571,-1.5918524663200406,-1.0270455524066335,-2.4125616869423547,1.7787821571376607,-1.0614814983272254,-3.1145101533572155,-1.6461978174194265,-2.6859848751352984,0.5005651276178763,-0.6302662876622834,-2.430043715418205,1.227545432693106,-2.5964380114570704,-1.0868077650434116,-0.6700230135067535,-1.1727771381653795,-0.2576643132370696,0.6698783899222451,-0.974618840608357,2.9056504300683588,1.8852553831965924,,-2.0515137402762282,,1.3519541782813964,5.130671428420186,1.3816169371784919,-1.5454497621497343,-1.9683715500353727,-1.8474830003287266,-1.1683417694762261,-1.8363366246222965,-0.1515220245457844,-1.301553997831808,-2.4190677213537786,-0.3313025947869842,1.1456878388855165,-0.9194328590389533,-0.6860907905858775,5.052460341707378,-0.42418003494009604,-0.1972096298582536,-0.7809702645308412,-2.102887756713394,-1.041418920426158,0.7655009798887654,-0.8444492266899517,-1.3547332880677294,-1.857646003593208,-0.4383873945783446,0.46487878382041886,-0.718610125805786,-1.246923374236334,0.8663616223215186,0.654264897994292,,,,-2.0028652001959473,-1.5719700234009018,-1.365253707645594,0.7394893955229473,-1.702839855859849,-1.09514345948818,0.8338289435864957,0.44363555692758144,-1.691609958580149,16.001932234969036,-1.1754153729065298,8.122675481935982,,,8.757485881006906,4.052975862360985,1.1318228986383252,,5.621377198853804,,,-0.9420688816962939,-1.3592179852383803,1.6731451695393469,8.205246810573463,7.165743311301655,-0.3435321113086658,-0.3610286821271736,0.5803597624480761,,6.826679773294055,2.223357702385157,0.9648742397418677,-1.1190527718939351,-1.1237239743942267,0.7665207342666398,2.313762799936651,0.3681849424130754,-1.2594228685538336,,-0.3957488135587949,9.321564061840146,0.9085131433482433,3.59878414127633,-0.5818913328968108,0.3675865246688739,4.53961680459289,0.48532504241006935,2.4740046612308606,1.5715390631842707
7,an27,201904_ymaze_cfos,lobVI_reversal,2.4956661874851798,0.06562415782700497,-0.7851692387341873,1.2716714886138978,-0.6196791132389879,-0.9407120679395546,1.0550743961864284,1.2348926811202865,1.546556906969358,1.1752208326185922,0.03119410042920848,-1.8932249563146852,-1.3154224137057857,1.6408367222125368,1.0790061186525228,1.299712046855176,1.830208094651103,-0.021096644429510987,-1.5093822381636015,-2.0720995036829843,0.3071045932864863,-0.9477496566986996,-0.3262311055991888,0.22274548108767814,1.5360165778679218,0.1907963699498654,4.229643641526419,0.8354151547645848,-1.9838230000913146,-1.014391513959838,-1.3267574804961109,0.3737907571870315,-1.6083924336669717,-0.7161491586012447,-1.6081008210264274,,-2.7699985331750336,,-1.2791024585055975,-1.3109657585481476,-0.7261927778419065,-1.7185393539635645,-2.4135656838417194,-1.8353011898924732,-1.1201965923043353,-1.5099508126863486,-1.016819528482121,-1.3264096484902894,-2.5181460932633772,-0.7264564635782329,-0.9378366455504393,-1.0147160761796372,-0.5477354294268728,-1.2438584527522105,-1.1723123765130983,-0.9499982539761569,-1.4343725034762052,-2.005747275248003,-1.4474182737723074,-1.1129323592506881,-0.8444492266899517,-1.3962856859982031,1.1481432955366018,-1.8459676208135622,1.4130139523934837,4.171309237286007,1.5178151949626375,-1.528248435867039,-0.8481079641069736,,,,2.1163802926062494,3.2140278662829957,2.849690492204479,-0.3340781101812706,1.8729275447920213,-0.0009192039442406518,2.825950808875929,2.4831680734368944,0.7290128201440297,-0.029512384237976908,1.4650238725037654,-1.1621201590938808,,,-0.7087662387806917,1.6584639156292351,-0.0038513389754762763,,1.354001773818779,,,-1.545882545520496,-1.2288387596688692,-0.3199879666682126,-0.499999840174871,-0.2753013915424055,4.047370599455353,-0.817111670638215,-0.612296570259203,,-0.8373124747688084,1.5358873501975634,-0.6020817101645951,1.181990596145149,0.7805967066333797,1.784510131192378,0.8256939491365961,1.4136691502485081,2.54107944786095,,-0.3957488135587949,-1.2656435447515286,2.324284893838178,0.027937379979727874,-0.221507502086584,0.7742147101399958,-0.08691395986838302,-0.11280138562865391,0.33850464142114606,1.1620594202815582
8,an28,201904_ymaze_cfos,lobVI_reversal,3.5267732174019875,-1.0598272525077512,-0.65220225739168,0.5273772050779711,-0.6645662165347931,-2.1217478827848977,0.7098114949865924,2.529619883095173,3.5398015404413172,3.6695089513449655,3.879365439093317,1.7024709578882122,-0.5229618592836005,-0.6187924307141707,-0.8220090570897504,0.8444148292105511,1.40212857493971,0.9330268161383949,0.10169288258605971,1.135636028070424,0.7512864427341689,0.9360554623402141,-1.4958782904895151,0.20839513389965578,-0.391536836065456,-1.827018654944704,0.7315763064623918,0.06986085298882538,-1.8655762679328818,-1.2288006523350223,-0.734613421870222,-0.15473474451639807,-1.633896023808777,-0.7458910872571775,-1.6400476807216429,,-2.9073041204287717,,-1.3771966606063324,-1.0768096284361617,-0.7261927778419065,-1.7825632015900474,-1.9831942157608518,-1.754747266554571,-1.1630630337602297,-1.6657064578652674,-0.873022522951512,-1.3818614964255487,-2.516969862641802,-0.6439805436908116,-0.7475793247016163,-1.2595924171104398,-0.6877008460941905,-0.7137544763392083,-1.1191500173792521,-0.782324215783094,-1.343079118689541,-1.6900090076608112,-1.4743323637779748,-1.1862493374600158,-0.40318419148213963,-1.3866611842338725,0.8759121387411126,-1.6457508470269608,0.459241121482229,1.4163890193265047,0.12763110798606683,-1.56960519501678,-0.8774058273539261,,,,-0.37719377468531595,1.4459871110399232,1.476872803363138,-1.0307965960797298,0.2725734752548753,-0.10614870953770085,1.1709990360866849,1.1860252813861667,0.6161312243634858,-0.5928220049210674,0.9802703155979232,-1.3061766109550317,,,3.0736113015849673,1.4941047677121768,2.171855386972291,,-0.20738268776875496,,,-0.7337494615844256,-1.7036266329115877,-0.34229045166840705,-0.611201057237774,-0.7659559578333338,2.6684890134268353,-1.0047565206336186,0.4244642237147593,,-1.168129617735403,0.5957851599348938,-0.7286390590991392,0.9138548448390221,2.395748212177015,0.6989643547517274,1.6229737582211299,1.1927278484531796,1.1066170486746298,,0.7412923833606715,0.029593495528150725,-0.40760158760855564,-0.9079246401845985,1.048389145411726,0.45759063891204543,-0.4271181407987989,-0.5135766036918553,-0.0001476298407115477,0.4111713420769757
0,an19,201908_tpham_ymaze_cfos,CNO_control_reversal,1.1048921660890294,-0.8954946643356182,-0.45524512813202583,-1.3378909509349497,-1.673759578365146,-0.5585656026974374,-2.302968819029624,-1.7974647954348089,-1.5820226495761152,1.099403382626443,0.0,-1.1752487687944893,-1.8383688647755092,0.16184432983355965,0.0,-1.343131702988677,1.199876169920201,-2.515670609572005,-1.9957203241011752,-0.3358492970749979,0.0,1.8512868638235687,0.023854583527386196,-0.5392625537898756,-0.9167865252175876,1.9731368041686863,1.3372964918842818,-0.08945929617915271,-2.6754412523902906,0.0,-0.5979162538953386,-2.500829004951204,2.4503849537273825,0.9597781928875165,3.429841297947452,,2.4665749241494797,,-0.6075461455781547,-1.361200303243258,0.0,2.6767114093629054,2.8271887610879802,2.398837965079379,1.6832822280670934,2.385462010223203,0.0,2.91633333394969,2.231564102737986,1.7736429533177762,1.8701192484984592,-1.7052672345260853,1.3063596897410714,-0.8046614402194666,1.6341970047948928,2.316501800845213,3.037909052333635,2.101012564230248,2.6514345973781226,2.659438960363667,0.0,2.8618555687602583,0.4197788473273889,-1.0271733596413677,-1.5015407719432394,0.9652176427904543,-0.7433018886001743,0.0,-2.124232963234556,,,,-0.8092706329364526,0.6509381214189334,-3.2924119788136874,0.0,-1.7368464351699864,-0.809907935556348,-1.377288523870041,-0.9268768717935942,0.0,0.03446194250736483,-1.5316333110708902,-1.751796279797849,,,1.7443117852039765,-0.7811518677777229,-1.3579486534662928,,-1.4014976070518788,,,-1.1719830224206498,1.3270463962595824,1.0777871254940747,-0.3118986304816007,3.1032202887234037,-1.4573466152318966,0.0,-1.6113454343203568,,-1.6982313793781831,-2.862685714149786,-0.495135303085496,-2.4893216968103347,-1.6337881214344645,-1.200198012119455,0.0,-1.2061064998648656,-2.7236492032412896,,0.0,-0.867808377932898,-1.8292864403396691,-1.8627248357136428,-0.1707187293698694,-1.4871168706901339,-1.8191249583361728,-2.171980533940641,-1.1213933896269386,2.0269270880217136
1,an20,201908_tpham_ymaze_cfos,CNO_control_reversal,-0.8673147415148199,3.2979122878552682,0.0,1.2956492374001378,1.6819927036293791,1.5638712499504683,1.462396276154802,-2.013710483360238,-1.5018747326962436,-1.3851331004114686,-2.528747992942671,1.0120946685491086,-1.5612769109343867,-1.8171617740412238,-0.44843025778645296,-2.5994898986437214,-0.717763611598059,0.15746270593300637,-1.3590600671131594,2.75501443674061,2.263702602372289,0.1449298029372003,1.719465226038158,1.2827735155648219,0.0,-0.5215074157925721,0.0,1.4899317483818029,0.22934751224474953,1.8440857453725046,2.378486844207184,0.5070983280806344,2.140521634535049,1.925019331529585,1.2185255350304103,,2.534646543394755,,-1.5983913463945434,-1.7389965701549723,0.0,2.0573203096347745,1.8225570910236657,2.20854956654331,2.6496411756457294,2.332477919502918,3.4751434194003465,0.44836076478145687,2.1995618145137743,0.5286877064597535,0.0,-2.531309956355729,3.31933773253966,-0.8022186090882834,0.5670102522606134,0.0,1.3542457524136984,1.9820075553211864,1.308505395722448,1.7650835742136333,3.959271535510782,0.0,3.661155935388658,2.6008512869704585,-1.5015407719432394,3.9117425905532595,-0.35524519077676864,0.0,-0.7930744444308876,,,,3.5063161176790825,3.7426022841031257,1.4644775988558327,0.0,-1.7368464351699864,-0.6782372846678826,-1.8132397299111784,0.0,1.571055323833583,-1.395341069098044,-0.1737365568035333,-1.4467891649611964,,,-0.8370812941755241,2.394249416345602,2.7821219997514843,,-1.5487032825140419,,,1.5585405662892031,-2.6772273926633727,2.7130103885953916,-0.25712043342330687,-1.1328101242716238,-2.7188183477734613,0.0,-1.6113454343203568,,-1.8948483358592692,-1.7639266366848687,-0.5594551454295923,1.0881880192306872,-1.6337881214344645,-1.200198012119455,0.0,-1.4719134734922827,0.9437767022110075,,0.0,-1.8937775353428246,-1.5722759554878818,-1.5118953177354295,-0.6896101655632275,-1.4871168706901339,-1.2124013563630656,-1.2743755068946656,-1.1213933896269386,-1.4617153644524246
